Data,Hora,Produto,Preco
2026-04-06,15:58:00,Consola-Razer-NLT353,45.91
2026-05-27,11:32:19,Teclado-Corsair-AQI210,781.57
2026-09-13,16:55:36,Processador-Apple-YOY236,177.67
2026-09-22,12:17:00,Coluna-Logitech-VZT891,298.45
2026-04-11,08:28:48,Rato-Apple-BGI336,276.49
2026-01-05,08:18:54,MemoriaRAM-Intel-VPD866,133.75
2026-06-17,00:10:20,Smartphone-Amazon-PCT087,34.93
2026-03-21,17:10:40,Router-Razer-XAN442,45.91
2026-08-04,22:48:00,Projetor-Apple-MMX212,23.95
2026-02-21,22:46:40,Tablet-LG-EVM323,276.49
2026-06-10,08:36:00,Tablet-Motorola-SCJ965,408.25
2026-05-23,12:20:32,Projetor-Xiaomi-TQH397,100.81
2026-04-25,22:28:10,Rato-Corsair-CNN118,561.97
2026-05-09,02:42:24,Coluna-HP-WXI509,276.49
2026-01-25,12:59:04,Headphones-Razer-UTQ474,243.55
2026-03-28,05:16:57,TV-Dell-TWY465,12.97
2026-04-06,15:52:48,PlacaGrafica-Razer-ANX863,133.75
2026-09-08,02:51:24,Impressora-Huawei-ZDO468,155.71
2026-07-12,14:49:39,Drone-Corsair-KXK494,583.93
2026-09-26,18:06:28,Consola-Alienware-ZAT926,144.73
2026-12-27,00:44:51,Carregador-Lenovo-AER736,133.75
2026-07-07,13:35:38,Consola-Nvidia-CAJ189,792.55
2026-04-22,09:30:00,Headphones-Gigabyte-YJT480,56.89
2026-09-03,04:30:48,Drone-HP-JDP181,199.63
2026-02-14,08:37:03,Rato-Asus-HDY507,111.79
2026-07-21,05:36:48,Carregador-Lenovo-MDI921,902.35
2026-03-01,21:41:08,Projetor-Razer-TXL693,583.93
2026-07-16,03:04:00,Impressora-Corsair-EWG292,254.53
2026-02-11,08:39:31,Carregador-Motorola-GSR777,210.61
2026-02-18,04:00:26,Coluna-Lenovo-DFI495,1.99
2026-11-01,12:03:01,Motherboard-Apple-SVP731,243.55
2026-10-26,02:10:47,Monitor-AMD-HBU049,913.33
2026-09-13,22:12:22,CaboUSB-Alienware-HQM342,485.11
2026-07-20,03:29:36,DiscoSSD-Huawei-HKY647,210.61
2026-05-15,01:02:30,Tablet-Samsung-ISE164,265.51
2026-01-31,17:26:34,Teclado-Microsoft-IPH964,474.13
2026-06-16,21:20:08,Coluna-AMD-ZQP306,397.27
2026-06-15,15:28:57,Coluna-HP-QKX010,276.49
2026-04-13,02:14:00,Monitor-MSI-UXL479,144.73
2026-11-26,02:07:30,Drone-Apple-XSX100,12.97
2026-09-21,09:52:02,Motherboard-Nokia-KTW885,56.89
2026-01-03,16:20:47,TV-Acer-NCE435,45.91
2026-03-21,05:43:50,TV-Logitech-WXA528,23.95
2026-04-11,04:01:48,Router-Corsair-MLB285,583.93
2026-01-04,08:24:46,Projetor-HP-DAR592,56.89
2026-03-02,08:11:46,Drone-Apple-EJM897,298.45
2026-02-08,05:21:00,PlacaGrafica-Nokia-DNH066,704.71
2026-03-10,19:42:08,Rato-Razer-LQS036,45.91
2026-07-25,22:33:29,Smartwatch-Sony-IAD363,572.95
2026-06-16,10:57:30,Carregador-Gigabyte-EFZ355,166.69
2026-05-28,13:47:56,Drone-Alienware-JVM368,616.87
2026-08-19,03:15:27,Gamepad-AMD-BFS344,265.51
2026-01-25,21:30:00,Consola-Lenovo-LLN786,254.53
2026-10-13,10:32:56,Coluna-HP-VVR451,298.45
2026-03-06,11:46:40,Monitor-Apple-IZJ272,78.85
2026-01-24,02:16:08,CaboUSB-Alienware-FVP450,441.19
2026-08-19,08:58:51,Laptop-Asus-SSG608,111.79
2026-04-18,06:27:12,Microfone-Sony-KFX134,463.15
2026-01-18,06:47:34,TV-Sony-HVU007,78.85
2026-07-04,00:12:19,Projetor-Nvidia-KCY255,507.07
2026-01-02,08:25:59,PlacaGrafica-Lenovo-AGF782,144.73
2026-12-29,11:39:48,Drone-Asus-NHL461,210.61
2026-07-30,19:23:54,Gamepad-Razer-MOB226,880.39
2026-09-16,13:04:50,Rato-Lenovo-BCT124,199.63
2026-04-01,08:46:13,TV-HP-SLC808,540.01
2026-03-17,00:26:04,Microfone-Xiaomi-GOB844,540.01
2026-09-10,03:30:45,Drone-Alienware-CML985,298.45
2026-11-13,08:37:36,Laptop-Nvidia-JTY207,12.97
2026-09-17,06:29:58,Impressora-Apple-ZUK106,682.75
2026-11-26,15:47:03,MemoriaRAM-Huawei-JKW427,276.49
2026-08-19,07:46:00,Gamepad-Nvidia-PVH979,100.81
2026-09-08,13:59:20,PlacaGrafica-Amazon-TYI189,430.21
2026-01-09,16:14:30,Teclado-Nvidia-MMA919,660.79
2026-01-21,00:40:08,Motherboard-Apple-QYK316,12.97
2026-08-08,16:49:44,Router-Microsoft-FDQ658,188.65
2026-06-07,08:31:05,MemoriaRAM-Lenovo-FHG282,78.85
2026-12-12,01:18:33,Carregador-Motorola-UGR055,507.07
2026-11-24,20:49:01,Smartwatch-Acer-SJS765,320.41
2026-01-09,05:38:08,Laptop-Intel-UGW714,342.37
2026-01-07,16:37:30,Carregador-Razer-UCC949,111.79
2026-12-28,06:19:48,Smartwatch-LG-ZCK683,34.93
2026-12-12,21:38:00,Rato-Microsoft-PSB293,232.57
2026-09-11,04:31:12,Microfone-Lenovo-JEB496,144.73
2026-11-19,06:09:58,Consola-Razer-ZYG728,979.21
2026-08-17,13:42:15,Gamepad-Dell-OGD476,1.99
2026-06-03,11:27:44,Smartwatch-HP-GAF204,122.77
2026-04-13,03:07:36,MemoriaRAM-Asus-XDE015,298.45
2026-07-28,06:24:12,Laptop-Motorola-XUA373,320.41
2026-09-13,06:48:40,Drone-Motorola-JWQ668,100.81
2026-04-17,11:39:06,Gamepad-Dell-DHO886,89.83
2026-12-03,18:46:24,Rato-Google-IDM704,122.77
2026-07-09,05:18:00,TV-Alienware-HLW936,298.45
2026-06-11,23:40:10,Consola-LG-VYM451,583.93
2026-02-28,14:12:00,MemoriaRAM-Acer-OWN437,23.95
2026-01-06,18:53:40,Monitor-Apple-RLO446,56.89
2026-07-06,10:29:34,Smartwatch-Nvidia-HDY577,144.73
2026-06-25,10:55:51,Impressora-Logitech-SSK110,298.45
2026-01-03,10:26:46,Camera-MSI-JKF609,122.77
2026-06-18,23:46:00,Smartwatch-Nokia-ABW116,309.43
2026-07-06,21:20:29,DiscoSSD-Asus-YXD211,869.41
2026-01-25,11:13:39,TV-MSI-WRN270,188.65
2026-07-04,05:50:16,PlacaGrafica-Microsoft-NOA022,1.99
2026-07-18,03:25:02,Projetor-LG-PDU068,298.45
2026-09-10,09:48:27,Headphones-Samsung-PTF302,605.89
2026-10-10,07:00:52,Smartwatch-LG-SBO511,221.59
2026-07-26,23:46:20,Camera-Acer-HST985,529.03
2026-10-03,16:46:09,Microfone-Xiaomi-QKW649,221.59
2026-01-13,11:20:00,Camera-Intel-LYP691,111.79
2026-09-11,23:36:00,Tablet-Gigabyte-ICT362,144.73
2026-02-16,15:55:00,MemoriaRAM-Dell-NEY719,177.67
2026-04-04,06:54:06,Impressora-Sony-FXA677,23.95
2026-02-05,00:04:00,Smartphone-Google-KEL409,188.65
2026-09-03,06:46:40,PlacaGrafica-Corsair-WVQ964,144.73
2026-11-26,20:11:15,DiscoSSD-Alienware-OCW479,265.51
2026-05-22,02:06:45,Drone-Samsung-IPG470,276.49
2026-03-28,12:35:36,Microfone-Xiaomi-ZXH422,12.97
2026-10-26,12:45:44,PlacaGrafica-Huawei-SNY562,342.37
2026-01-13,15:45:56,Rato-Microsoft-ZYX147,1.99
2026-11-06,16:52:15,Impressora-Amazon-DWV321,1.99
2026-02-20,00:02:00,Impressora-Razer-DQU427,155.71
2026-03-05,06:24:00,Projetor-AMD-TOX341,298.45
2026-02-15,00:08:15,Processador-Logitech-DHB586,946.27
2026-11-16,01:12:50,PlacaGrafica-Razer-VXE728,408.25
2026-03-08,21:17:44,Consola-Alienware-ARO028,276.49
2026-01-09,13:51:00,Coluna-Razer-TYQ942,1.99
2026-12-19,00:23:25,Drone-Gigabyte-NGO119,78.85
2026-09-15,00:25:22,Gamepad-Nokia-ENW044,375.31
2026-11-09,08:09:36,Rato-Gigabyte-MPM313,144.73
2026-03-13,01:15:44,DiscoSSD-Xiaomi-UDV585,133.75
2026-03-10,10:17:16,Monitor-Intel-FHB725,45.91
2026-05-01,16:44:00,Impressora-Alienware-ZLR404,56.89
2026-01-22,15:02:06,Smartphone-Sony-ETS673,89.83
2026-05-12,08:03:40,Drone-Gigabyte-TYR386,199.63
2026-05-10,00:17:00,Consola-Apple-FBI366,397.27
2026-11-12,17:59:18,Camera-Alienware-RYP782,122.77
2026-11-12,02:13:52,Consola-Nokia-RMU655,1.99
2026-08-28,14:16:36,Consola-Intel-RJT664,23.95
2026-01-10,11:08:15,PlacaGrafica-Alienware-KRF839,254.53
2026-01-17,13:27:48,PlacaGrafica-Google-GMR642,1.99
2026-08-02,11:26:24,Consola-Microsoft-MDQ233,968.23
2026-08-19,07:51:12,MemoriaRAM-Nokia-OHP145,638.83
2026-07-17,02:19:14,Microfone-MSI-NVZ912,430.21
2026-04-26,03:11:52,Rato-Gigabyte-GZZ329,1.99
2026-01-11,10:20:00,Rato-Apple-SOC923,34.93
2026-11-07,14:56:32,CaboUSB-Lenovo-BVI110,342.37
2026-02-21,19:38:16,TV-Nokia-OIA015,210.61
2026-12-26,21:30:15,Gamepad-Acer-OMS258,353.35
2026-08-15,18:06:37,Microfone-LG-YLF067,111.79
2026-04-02,17:24:24,Rato-Razer-SAX827,232.57
2026-07-10,05:01:44,Tablet-Nokia-ZOP218,144.73
2026-09-08,09:58:24,Camera-Gigabyte-AQQ841,1.99
2026-10-16,20:14:28,Carregador-AMD-CRP637,155.71
2026-08-23,06:11:51,Laptop-Motorola-KSD372,210.61
2026-12-24,02:27:30,Drone-HP-CKK334,660.79
2026-10-15,16:54:48,Router-Sony-DDA755,23.95
2026-02-11,17:26:55,Teclado-Acer-ZWP763,342.37
2026-01-07,00:10:08,PlacaGrafica-MSI-QVB147,638.83
2026-06-20,09:53:26,Tablet-Logitech-RUT091,946.27
2026-06-15,08:55:04,TV-Apple-UGS767,34.93
2026-07-08,09:35:30,PlacaGrafica-Microsoft-ZGB724,45.91
2026-11-26,16:53:20,CaboUSB-Razer-MJY673,34.93
2026-10-07,08:59:58,Projetor-Motorola-XZE800,23.95
2026-05-17,08:27:09,Camera-LG-KWQ243,265.51
2026-01-07,02:27:48,Impressora-Sony-NGH439,144.73
2026-01-27,05:01:14,MemoriaRAM-Apple-XGY906,682.75
2026-06-27,11:35:44,Microfone-Nvidia-SFY346,452.17
2026-09-12,20:49:36,Smartwatch-Logitech-JOL528,34.93
2026-02-15,05:10:24,Camera-AMD-KIY769,34.93
2026-10-26,01:14:06,MemoriaRAM-HP-MLR286,254.53
2026-10-10,03:02:30,MemoriaRAM-Microsoft-EIU222,210.61
2026-03-12,18:06:15,Gamepad-Razer-FDP633,144.73
2026-09-28,09:09:00,TV-Razer-DFD333,144.73
2026-04-08,05:41:36,Tablet-Huawei-VFY366,682.75
2026-08-23,21:28:34,Coluna-Microsoft-SDF390,12.97
2026-04-06,07:51:36,Monitor-Dell-WCE152,56.89
2026-04-07,11:38:43,CaboUSB-Acer-DUO523,45.91
2026-07-14,02:16:06,DiscoSSD-Motorola-AHE114,331.39
2026-12-17,05:21:24,Rato-Razer-DYJ903,166.69
2026-02-02,13:53:20,Smartwatch-Alienware-FJE110,12.97
2026-03-28,00:53:28,TV-Huawei-PRD541,45.91
2026-12-19,12:19:00,PlacaGrafica-Gigabyte-OBT763,221.59
2026-05-25,18:58:00,Laptop-Gigabyte-UUV851,770.59
2026-06-08,18:29:10,DiscoSSD-Alienware-JQE335,188.65
2026-05-18,01:18:19,Drone-Huawei-CAS591,1.99
2026-12-07,16:12:00,Motherboard-Lenovo-NSQ814,540.01
2026-08-27,10:23:48,Teclado-Motorola-XUI507,638.83
2026-07-14,00:46:56,Laptop-Dell-XJB238,496.09
2026-03-09,15:18:45,Drone-Intel-XGW779,89.83
2026-11-10,07:16:41,CaboUSB-Gigabyte-ITS083,1.99
2026-01-12,12:20:40,Smartphone-Lenovo-AYH185,485.11
2026-12-08,03:28:30,Carregador-AMD-OHT716,155.71
2026-02-07,10:18:35,Gamepad-Huawei-VXL899,100.81
2026-07-17,11:53:20,MemoriaRAM-Motorola-KJQ386,342.37
2026-07-18,08:34:39,Camera-Acer-BAR416,375.31
2026-11-08,18:31:45,Headphones-Asus-MND587,770.59
2026-05-10,19:32:00,Drone-MSI-KTJ624,210.61
2026-09-27,22:18:36,Laptop-AMD-DUT781,56.89
2026-11-28,05:12:45,Processador-Xiaomi-EDW891,12.97
2026-03-25,02:28:40,PlacaGrafica-Microsoft-ALI312,177.67
2026-07-25,08:33:20,Gamepad-Intel-YQF778,485.11
2026-02-06,00:41:15,Carregador-AMD-PNP228,45.91
2026-04-22,16:45:20,Monitor-Corsair-NBZ726,1.99
2026-01-22,10:45:26,Projetor-Dell-GYS478,265.51
2026-01-25,23:04:55,TV-Intel-TWX250,12.97
2026-01-27,13:42:28,Teclado-Microsoft-ZIR977,342.37
2026-04-14,15:56:28,Processador-Dell-ZVL740,507.07
2026-08-18,14:22:32,MemoriaRAM-Intel-ULN115,550.99
2026-06-18,18:39:48,DiscoSSD-Motorola-AFG488,485.11
2026-02-18,02:45:12,Microfone-Gigabyte-NIV046,671.77
2026-10-05,18:16:00,PlacaGrafica-Razer-DAS048,45.91
2026-10-20,14:30:30,Drone-Acer-XNK201,45.91
2026-11-09,09:50:40,Drone-Xiaomi-LYA897,452.17
2026-08-15,14:14:32,TV-Google-JRH401,254.53
2026-06-07,16:18:12,PlacaGrafica-Samsung-TAS733,12.97
2026-03-25,09:03:50,Monitor-Xiaomi-LIQ510,199.63
2026-04-28,17:17:20,CaboUSB-Asus-UUU456,276.49
2026-10-07,04:05:20,Coluna-Acer-HBD961,45.91
2026-01-02,05:30:18,Monitor-Apple-WNF620,1.99
2026-10-09,03:19:18,Teclado-Corsair-JWC684,221.59
2026-05-08,02:45:13,Consola-Lenovo-SOT345,419.23
2026-10-12,07:02:39,Gamepad-Motorola-WEI403,682.75
2026-06-26,08:44:33,Motherboard-Nokia-EZW372,375.31
2026-11-06,22:15:23,Smartphone-Amazon-VSO913,78.85
2026-05-13,15:34:54,Impressora-Razer-JNG427,56.89
2026-09-08,10:05:07,CaboUSB-Corsair-ULP564,100.81
2026-05-26,00:06:40,Motherboard-Apple-AWX284,56.89
2026-03-18,19:59:28,Consola-Sony-QTE898,23.95
2026-04-22,12:19:00,MemoriaRAM-Nvidia-WOV032,748.63
2026-04-10,14:12:10,Drone-Alienware-JNO352,100.81
2026-06-14,06:06:26,Carregador-Motorola-WZF602,166.69
2026-05-12,06:58:21,DiscoSSD-Amazon-ORJ824,23.95
2026-11-06,05:07:06,Drone-Razer-LMN829,309.43
2026-04-25,07:48:32,Motherboard-Microsoft-UWQ336,177.67
2026-02-19,04:16:24,Camera-Lenovo-KPN223,1.99
2026-11-07,17:56:16,Monitor-Sony-HLS552,188.65
2026-03-05,15:35:25,Headphones-MSI-LES402,56.89
2026-06-20,20:18:30,PlacaGrafica-Amazon-YCB140,583.93
2026-02-03,21:28:48,Teclado-HP-RNL777,111.79
2026-03-20,09:50:20,Coluna-Dell-PTW346,715.69
2026-12-13,01:24:15,Rato-Asus-EPR981,232.57
2026-03-05,07:31:36,PlacaGrafica-HP-QSV097,23.95
2026-07-21,00:16:08,Impressora-Google-LMV468,375.31
2026-03-13,12:08:48,Carregador-Nokia-VUW266,309.43
2026-04-24,22:48:05,Microfone-LG-NBC277,133.75
2026-02-09,02:10:30,Microfone-Lenovo-GRK580,715.69
2026-06-10,06:57:30,Smartphone-Asus-SPZ207,100.81
2026-02-05,00:13:12,Projetor-Logitech-FOQ594,781.57
2026-09-24,00:00:00,Drone-Sony-ATM311,12.97
2026-06-03,09:25:30,Tablet-Corsair-IJJ424,188.65
2026-06-26,13:49:12,Consola-Asus-THC739,1.99
2026-09-23,04:54:33,TV-AMD-QSM877,386.29
2026-02-18,18:59:44,PlacaGrafica-MSI-VJU645,638.83
2026-01-18,04:29:10,Gamepad-Nvidia-WLI370,463.15
2026-03-10,12:09:00,Headphones-MSI-DTK510,287.47
2026-03-16,14:39:04,PlacaGrafica-Nvidia-QCC152,704.71
2026-05-19,20:28:21,Gamepad-Nokia-EWW348,364.33
2026-05-11,04:32:05,Consola-Lenovo-JGW144,419.23
2026-08-14,14:24:26,Smartphone-Alienware-QAA199,144.73
2026-11-12,17:52:56,Carregador-Samsung-IMV847,671.77
2026-09-04,22:37:18,Smartphone-Samsung-DPJ815,375.31
2026-10-09,13:57:30,Monitor-Razer-FUF197,298.45
2026-08-07,02:22:48,Microfone-Nokia-TXP809,34.93
2026-11-13,19:27:42,Impressora-MSI-REJ691,122.77
2026-07-27,01:52:00,Smartwatch-Sony-UAO079,638.83
2026-01-21,16:50:33,Motherboard-Asus-FUH704,34.93
2026-04-07,15:38:24,PlacaGrafica-Dell-LFO812,232.57
2026-11-12,06:51:20,Teclado-Google-SRT351,463.15
2026-04-01,14:14:11,Tablet-Alienware-RCO358,45.91
2026-04-15,05:32:00,CaboUSB-Corsair-DPE183,34.93
2026-01-09,10:28:30,Drone-Microsoft-TFO942,89.83
2026-12-11,18:15:52,Carregador-Gigabyte-QDV610,12.97
2026-07-04,00:26:06,CaboUSB-MSI-LAT407,594.91
2026-02-14,02:37:14,Tablet-MSI-YAS998,320.41
2026-01-04,02:34:21,Carregador-LG-NMH667,529.03
2026-02-25,04:57:24,Tablet-Acer-EKP822,67.87
2026-12-11,06:40:00,Teclado-Alienware-APH384,869.41
2026-03-12,06:13:31,Carregador-Samsung-GZO212,89.83
2026-03-02,00:59:20,Drone-Nvidia-XMF924,166.69
2026-08-18,23:45:52,Monitor-Dell-VKC775,34.93
2026-08-11,23:53:42,Router-Gigabyte-QPS378,287.47
2026-12-02,22:20:06,Tablet-Microsoft-JFY636,507.07
2026-07-26,09:50:19,Consola-Lenovo-PRA700,100.81
2026-08-27,19:55:00,Motherboard-Motorola-TMG996,913.33
2026-01-23,13:05:40,Motherboard-Sony-ODC401,298.45
2026-09-20,08:05:33,Impressora-Microsoft-TRM048,12.97
2026-11-28,04:10:50,Coluna-Motorola-MDX044,309.43
2026-02-11,01:58:00,Carregador-Asus-VVQ116,869.41
2026-10-22,15:50:00,Smartphone-Xiaomi-PSW396,386.29
2026-10-16,05:13:40,Drone-MSI-EWU213,122.77
2026-06-04,20:38:32,Drone-Intel-YRN575,232.57
2026-08-18,12:56:24,Tablet-Microsoft-ECF978,518.05
2026-02-01,13:19:09,Teclado-MSI-VHA142,45.91
2026-01-06,21:36:57,Monitor-MSI-SMN136,869.41
2026-02-18,23:21:39,Smartwatch-Razer-LXH169,265.51
2026-07-24,21:57:36,Tablet-Asus-ZTX413,540.01
2026-09-27,13:19:14,Smartwatch-Amazon-LXU866,111.79
2026-03-22,06:06:01,CaboUSB-Xiaomi-PDZ105,298.45
2026-03-20,08:09:44,Rato-Acer-ZRR026,529.03
2026-07-11,14:05:56,Consola-Gigabyte-GKR167,89.83
2026-06-19,21:01:21,Rato-HP-FKW757,34.93
2026-11-08,08:34:34,Headphones-Logitech-ZRE714,67.87
2026-05-23,14:49:00,PlacaGrafica-Sony-DJH024,210.61
2026-10-17,12:13:00,Microfone-Gigabyte-LQM849,243.55
2026-01-01,07:58:00,Motherboard-Samsung-LTX282,518.05
2026-06-12,19:36:40,Rato-Razer-XUE774,232.57
2026-01-14,15:51:00,Projetor-Amazon-BUR459,78.85
2026-06-21,09:06:12,Tablet-Lenovo-XXQ383,430.21
2026-03-04,09:19:35,Coluna-Apple-YFN639,155.71
2026-03-28,05:47:15,Consola-Acer-ISJ938,507.07
2026-02-10,20:24:41,Smartphone-Lenovo-HCJ624,1.99
2026-04-18,05:56:56,Impressora-AMD-RYH075,89.83
2026-08-06,09:14:13,Tablet-Motorola-KDK900,408.25
2026-05-22,16:02:51,Teclado-Motorola-WZD697,23.95
2026-01-07,10:30:03,Carregador-HP-DUR318,254.53
2026-07-24,15:53:36,Smartphone-MSI-TQD386,814.51
2026-05-27,01:33:18,Tablet-LG-XMP288,320.41
2026-08-13,07:38:20,Motherboard-Corsair-RWY717,474.13
2026-03-02,01:29:40,CaboUSB-Apple-NTM079,89.83
2026-09-03,10:10:10,Processador-Dell-AQP046,23.95
2026-03-19,09:00:49,Router-Samsung-XCQ899,67.87
2026-05-07,09:08:45,Laptop-Asus-TSF412,605.89
2026-12-14,02:40:36,Consola-Xiaomi-CPB576,364.33
2026-05-22,14:31:28,Smartphone-Dell-KCE910,210.61
2026-08-15,19:52:18,CaboUSB-AMD-BLH961,12.97
2026-06-20,00:15:55,Impressora-AMD-VKI627,243.55
2026-12-23,03:04:03,PlacaGrafica-Apple-OKQ845,23.95
2026-11-07,19:20:00,Router-Acer-QKB357,419.23
2026-08-19,20:23:24,Drone-Microsoft-JWW095,155.71
2026-10-09,04:01:00,CaboUSB-MSI-NSH138,177.67
2026-08-20,09:59:44,Projetor-Dell-XKH758,463.15
2026-02-21,01:51:36,Monitor-Dell-THZ924,111.79
2026-05-13,16:27:40,Monitor-Amazon-HPE832,155.71
2026-10-14,06:06:54,Coluna-Microsoft-SVC544,276.49
2026-12-14,04:11:44,Monitor-Sony-SLX326,89.83
2026-11-19,05:58:05,Processador-Nokia-BTN106,155.71
2026-02-09,02:38:22,MemoriaRAM-Sony-QSP475,23.95
2026-10-16,22:25:38,Smartphone-Gigabyte-OYO666,155.71
2026-02-11,07:24:54,Coluna-Intel-HEH160,100.81
2026-03-28,19:11:11,TV-Gigabyte-IEU245,67.87
2026-02-14,06:47:00,Rato-Lenovo-IME314,199.63
2026-08-23,16:33:45,Camera-Gigabyte-JHV602,726.67
2026-09-27,20:23:36,Monitor-Asus-FYG135,177.67
2026-03-26,07:11:40,DiscoSSD-MSI-FMI526,1.99
2026-03-08,17:01:00,PlacaGrafica-Nokia-DTI168,177.67
2026-12-22,18:22:00,Motherboard-AMD-ADP994,177.67
2026-09-22,20:34:12,Processador-Sony-SAZ515,45.91
2026-12-14,07:00:00,Consola-Dell-QNB045,177.67
2026-04-09,04:22:05,Camera-MSI-AEZ555,67.87
2026-10-28,13:36:00,TV-Asus-BPK768,353.35
2026-10-21,05:20:20,Tablet-Lenovo-EGQ361,660.79
2026-01-14,17:08:10,Smartphone-Motorola-MFG398,375.31
2026-05-23,13:51:00,PlacaGrafica-Acer-BFB401,441.19
2026-11-16,19:05:09,Impressora-Nokia-CFW837,232.57
2026-06-23,13:29:48,CaboUSB-Lenovo-WHT499,1.99
2026-07-14,19:42:36,Rato-Alienware-VCF294,23.95
2026-04-07,23:39:00,Processador-Nvidia-RYH535,45.91
2026-05-20,23:59:44,Camera-Apple-GGM924,111.79
2026-07-09,02:01:18,Monitor-Sony-WZC652,605.89
2026-10-01,17:46:10,Tablet-Intel-GRH056,67.87
2026-03-10,03:10:24,Monitor-Google-GLR395,320.41
2026-02-18,00:05:00,Carregador-Nvidia-XYH624,67.87
2026-07-03,19:21:30,Rato-Razer-AXW934,199.63
2026-05-18,08:44:20,Tablet-Google-SUI778,56.89
2026-12-14,10:05:48,DiscoSSD-Asus-DRP079,133.75
2026-07-03,04:23:08,CaboUSB-Corsair-CVD919,243.55
2026-12-06,19:51:36,Camera-MSI-HNE051,221.59
2026-01-01,03:03:26,Projetor-Nvidia-FAN687,177.67
2026-05-10,05:00:42,Camera-Nokia-VKB985,177.67
2026-11-12,08:55:10,Consola-LG-OFU207,682.75
2026-12-05,21:10:56,Router-Asus-CWX816,704.71
2026-06-16,11:54:58,Router-Samsung-BPW949,507.07
2026-08-03,15:51:50,MemoriaRAM-Nvidia-VBV222,309.43
2026-01-15,16:56:05,Headphones-Lenovo-IXI336,12.97
2026-10-06,22:45:50,TV-Apple-LMU431,825.49
2026-08-11,20:07:20,Carregador-Asus-RNR214,89.83
2026-05-28,16:28:00,Drone-Asus-FBA063,814.51
2026-09-09,00:01:30,Coluna-Nokia-TZG478,254.53
2026-02-25,22:50:36,Teclado-Alienware-HHQ716,671.77
2026-06-27,23:16:17,TV-Huawei-JWP087,23.95
2026-08-10,14:51:58,CaboUSB-Microsoft-QSZ589,210.61
2026-06-14,03:45:45,Headphones-Dell-TGS142,232.57
2026-06-25,19:31:58,Smartwatch-AMD-VZU640,572.95
2026-08-27,06:04:09,Carregador-LG-FSR954,1.99
2026-09-06,22:27:12,MemoriaRAM-Gigabyte-WED136,100.81
2026-12-15,12:45:56,Laptop-Google-GGU579,188.65
2026-04-12,18:11:28,Headphones-Alienware-EEM963,452.17
2026-06-25,17:39:58,Headphones-Xiaomi-DAC824,23.95
2026-11-20,20:07:30,Laptop-Nvidia-SKS390,287.47
2026-08-15,04:18:00,Monitor-Asus-CSZ936,56.89
2026-11-05,00:35:08,Processador-Samsung-VZL394,23.95
2026-01-07,20:59:57,DiscoSSD-Alienware-MDI078,133.75
2026-07-14,13:22:58,DiscoSSD-Logitech-EHS681,34.93
2026-02-02,14:33:57,Drone-LG-MBF126,1.99
2026-05-15,03:13:38,Coluna-Motorola-AMY122,188.65
2026-01-16,09:03:27,TV-Nvidia-GZR863,78.85
2026-01-22,08:22:55,PlacaGrafica-Amazon-AUU511,342.37
2026-06-25,23:16:48,Smartphone-Sony-ZXJ090,122.77
2026-06-28,01:58:12,Coluna-Nokia-RAT721,45.91
2026-04-04,07:23:22,Coluna-Corsair-QQJ854,111.79
2026-06-08,12:06:06,Laptop-Huawei-NYI018,1.99
2026-02-14,16:59:10,Teclado-AMD-PAS199,408.25
2026-06-02,04:06:30,MemoriaRAM-Acer-SQU789,441.19
2026-12-27,20:47:50,Projetor-Google-NGU107,364.33
2026-07-25,06:35:42,PlacaGrafica-Amazon-EPR839,89.83
2026-09-01,21:25:22,Smartphone-MSI-BNT332,287.47
2026-03-02,03:50:15,Gamepad-Sony-BXO347,111.79
2026-05-13,13:36:20,Router-LG-TCS668,386.29
2026-08-15,06:31:05,Headphones-Intel-ZQR014,78.85
2026-10-30,00:42:45,Motherboard-Xiaomi-ELF196,1.99
2026-04-22,11:44:00,Router-Xiaomi-CJE851,45.91
2026-06-13,20:27:05,DiscoSSD-Intel-YNH158,133.75
2026-01-27,10:33:28,Smartphone-Google-WDV297,452.17
2026-05-17,08:50:24,Consola-Sony-PAQ479,704.71
2026-11-03,03:45:45,Drone-Asus-OCE468,45.91
2026-12-01,01:08:48,Coluna-Alienware-MLG753,67.87
2026-04-07,14:34:20,MemoriaRAM-LG-FRL999,243.55
2026-01-17,10:38:27,Camera-Razer-ISA228,1.99
2026-11-17,10:20:00,Consola-Samsung-BAR099,693.73
2026-10-15,11:46:24,Motherboard-MSI-VNY116,594.91
2026-11-07,12:19:04,Headphones-Microsoft-SYU826,276.49
2026-11-14,10:00:05,Motherboard-Acer-MPF018,572.95
2026-03-08,01:28:30,Microfone-HP-YXI617,243.55
2026-04-07,08:12:54,DiscoSSD-LG-KTQ284,627.85
2026-07-14,20:49:42,Drone-Apple-GAZ951,408.25
2026-11-28,06:56:45,Laptop-Nvidia-PXZ295,100.81
2026-08-12,10:02:20,Smartphone-Huawei-BLU098,210.61
2026-10-26,22:30:18,Smartphone-Intel-UMO005,45.91
2026-03-06,03:01:00,Coluna-Sony-LFW940,1.99
2026-05-26,00:41:57,MemoriaRAM-Nokia-FXB777,122.77
2026-06-06,21:36:36,Router-LG-RJE007,518.05
2026-09-05,08:38:15,Projetor-Sony-RFS997,34.93
2026-02-08,01:11:53,Motherboard-AMD-DBG137,682.75
2026-05-13,14:28:03,PlacaGrafica-Huawei-ZNS141,155.71
