Data,Hora,Produto,Preco
2026-12-16,08:09:24,Impressora-LG-GOC703,331.39
2026-06-27,21:12:00,Monitor-Corsair-ONB433,232.57
2026-03-18,05:29:18,Headphones-HP-SMS877,1.99
2026-09-21,05:31:44,Laptop-Samsung-KVF823,924.31
2026-04-12,11:52:05,CaboUSB-Nokia-MER822,507.07
2026-09-15,19:12:34,Headphones-Google-GCR643,23.95
2026-03-23,08:06:02,Consola-Google-UNW842,155.71
2026-06-18,06:06:48,Laptop-MSI-LCF116,34.93
2026-04-21,07:37:05,Laptop-Google-NTC624,561.97
2026-06-28,12:50:04,Tablet-Razer-YXN812,715.69
2026-04-17,10:46:20,Tablet-Razer-IUI023,188.65
2026-06-27,23:45:09,CaboUSB-Dell-YRI095,759.61
2026-12-27,22:58:21,PlacaGrafica-Amazon-ETK811,188.65
2026-04-24,16:34:14,Teclado-Lenovo-HAD090,133.75
2026-01-27,03:48:44,Processador-Asus-WSC094,408.25
2026-04-28,21:42:12,Teclado-Huawei-YZZ390,122.77
2026-05-26,05:20:00,Monitor-Dell-LVE036,430.21
2026-06-14,22:12:36,Headphones-Motorola-XFM329,814.51
2026-03-05,21:21:00,Teclado-Nokia-VLP417,111.79
2026-08-17,02:33:00,Headphones-Gigabyte-IFF011,34.93
2026-04-08,19:01:04,MemoriaRAM-Razer-DWP385,1.99
2026-06-04,00:48:20,Drone-Logitech-JMP099,320.41
2026-08-15,23:57:00,Rato-LG-FOB624,100.81
2026-03-20,10:25:15,Laptop-MSI-RHM342,265.51
2026-08-20,14:39:32,Impressora-Nokia-RSY790,1.99
2026-06-19,07:37:20,Smartphone-Nokia-KDY849,540.01
2026-09-11,05:53:46,CaboUSB-HP-BLU649,430.21
2026-08-18,03:59:28,Gamepad-AMD-WFM277,331.39
2026-12-26,20:13:42,Router-Razer-JCU908,386.29
2026-12-19,22:39:43,DiscoSSD-Logitech-PME734,298.45
2026-06-12,05:43:15,Smartwatch-Sony-FMD249,122.77
2026-06-04,07:12:40,Microfone-Xiaomi-XVR512,210.61
2026-05-18,08:27:56,Consola-Corsair-IDG549,166.69
2026-09-02,10:42:34,Consola-Amazon-OBF166,45.91
2026-03-07,01:40:00,Tablet-AMD-EKI084,320.41
2026-08-15,06:50:20,Router-Sony-TVR100,78.85
2026-12-15,10:17:32,Laptop-Alienware-YPD202,111.79
2026-07-14,17:18:30,Smartphone-Razer-OKA460,23.95
2026-12-02,13:22:36,Carregador-Dell-CPG580,550.99
2026-01-27,19:47:10,PlacaGrafica-Apple-LEW251,199.63
2026-10-14,21:17:00,Gamepad-Samsung-VQO575,122.77
2026-01-28,22:28:00,Laptop-Apple-SVQ976,1023.13
2026-04-04,11:58:20,Laptop-Motorola-KML846,979.21
2026-04-28,03:34:36,Camera-Acer-OMZ078,23.95
2026-01-20,04:35:49,PlacaGrafica-Razer-ANB596,1001.17
2026-08-19,04:34:46,Drone-Dell-PTL789,122.77
2026-04-20,23:57:00,Smartphone-Gigabyte-KOO972,913.33
2026-09-24,14:28:48,Impressora-Nokia-LZP527,34.93
2026-12-08,16:44:00,Monitor-Motorola-ROE546,507.07
2026-11-05,08:19:12,Microfone-Amazon-SKC534,144.73
2026-01-28,00:45:20,Camera-Nvidia-CRH719,254.53
2026-04-12,12:12:36,Teclado-Motorola-SUX392,540.01
2026-09-24,08:36:39,TV-Amazon-WJA252,67.87
2026-01-18,11:03:04,Monitor-Dell-NYO571,144.73
2026-02-13,19:37:52,Rato-Samsung-DNL570,375.31
2026-10-03,17:58:12,Microfone-Apple-XEA700,122.77
2026-10-03,07:07:54,CaboUSB-HP-YBS876,298.45
2026-08-04,20:45:56,Gamepad-Xiaomi-ZQF523,375.31
2026-05-28,16:00:48,Smartwatch-Samsung-QWZ409,89.83
2026-03-04,22:27:57,Carregador-Motorola-TDY123,111.79
2026-07-20,20:06:31,Laptop-Lenovo-BJQ261,199.63
2026-02-26,16:09:32,Projetor-Amazon-LUJ064,1.99
2026-02-28,10:42:00,Monitor-Asus-GVQ196,199.63
2026-08-13,13:06:38,Impressora-MSI-VOR329,111.79
2026-10-22,07:13:20,Smartphone-Asus-PVA424,1.99
